section_id,section_name,section_text,char_count,present,report_id
58,operations,"Start
Start
time
time
End
End
time
time
End Depth
End Depth
mMD
mMD
Main - Sub
Main - Sub
Activity
Activity
State
State
Remark
Remark
00:00
01:00
2231
drilling -- circulating c
onditioning
ok
WITH TOP OF DCS 10M BELOW WINDOW, CIRCULATED BOTTOMS UP AT 2231 M BIT DEPTH. 2000 LPM = 127 BAR. NO UNUSUAL AMOUNT OF CUTTINGS A
T SHAKERS.
01:00
04:30
0
drilling -- trip
ok
CONTINUED POOH - MAXIMUM DRAG THROUGH WINDOW = 2,25 MT.
04:30
06:00
340
drilling -- trip
ok
MU NEW INSERT BIT - EHP43AFLDK - & MU SLICK DRILLING BHA WITH MOTOR & MWD.
06:00
11:00
2783
drilling -- trip
ok
RIH TO 2160M. ESTABLISHED CIRC WITH 2500 LPM AND ORIENTED TOOLFACE. RUN THROUGH WINDOW WITH NO ROTATION OR CIRCULATION AND CO
NTINUED RIH WITH NO PROBLEMS. WASHED LAST STAND TO TD.
11:00
00:00
2970
drilling -- drill
ok
DRILLED AND ORIENTED 8 1/2"" HOLE FROM 2783 - 2970 M.",852,True,12
59,equipment_failure,,0,False,12
60,drilling_fluid,"Sample Time
16:00
22:00
Sample Point
Flowline
Flowline
Sample Depth mMD
2806
2912
Fluid Type
ULTIDRILL
ULTIDRILL
Fluid Density (g/cm3)
1.54
1.54
Funnel Visc (s)
68
70
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
43
40
Yield point (Pa)
12.5
12.5
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",571,True,12
61,summary_activities_24h,"DRILLED 8 1/2"" HOLE FROM 3052-3057 M. CIRCULATED HOLE CLEAN & SHORT
TRIPPED TO 2707 M; NO PROBLEMS ON SHORT TRIP. CIRCULATED & TRIPPED FOR
NEW BIT & BHA CHANGE. STARTED DRILLING 8 1/2"" HOLE.",223,True,13
62,summary_planned_24h,"DRILLING 8 1/2"" HOLE.",62,True,13
63,operations,"Start
Start
time
time
End
End
time
time
End Depth
End Depth
mMD
mMD
Main - Sub Activity
Main - Sub Activity
State
State
Remark
Remark
00:00
06:00
3052
drilling -- drill
ok
DRILLED AND ORIENTED 8 1/2"" HOLE FROM 2970 M - 3052 M.
06:00
06:30
3057
drilling -- drill
ok
DRILLED 8 1/2"" HOLE FROM 3052 - 3057 M / ROTATING.
06:30
09:30
3057
drilling -- circulating cond
itioning
ok
CIRCULATED HOLE CLEAN & BOOSTED RISER. HAD EXCESSIVE AMOUNT OF CUTTINGS OVER THE SHAKERS.
09:30
11:30
2707
drilling -- trip
ok
MADE SHORT TRIP TO 2707 M & RIH TO TD - WASHED DOWN LAST STAND TO TD - NO PROBLEMS.
11:30
12:30
3057
drilling -- trip
ok
CIRCULATED HOLE CLEAN & BOOSTED RISER. SHORT TRIP GAS=4,38% CORRECTED.
12:30
15:00
2253
drilling -- trip
ok
POOH TO 2253 FOR BIT & BHA CHANGE.
15:00
16:30
2253
drilling -- circulating cond
itioning
ok
WITH TOP OF DCS 10 M BELOW CASING WINDOW, CIRCULATED BOTTOMS UP AT 2000 LPM. ORIENTED TOOLFACE AT 55 DEGREES & PULLED TH
ROUGH WINDOW WITH NO OVERPULL.
16:30
19:30
0
drilling -- trip
ok
COMPLETED POOH.
19:30
00:00
1270
drilling -- trip
ok
MU NEW PDC BIT WITH STABILIZED DRILLING BHA; PU NEW MOTOR DUE TO WEAR. TIH TO 1270 M.",1158,True,13
64,equipment_failure,,0,False,13
65,drilling_fluid,"Sample Time
17:00
Sample Point
Flowline
Sample Depth mMD
3057
Fluid Type
ULTIDRILL
Fluid Density (g/cm3)
1.54
Funnel Visc (s)
70
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
40
Yield point (Pa)
12.5
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",525,True,13
66,summary_activities_24h,"DRILLED 8 1/2"" HOLE FROM 3057 - 3379 M.CIRCULATED TO REDUCE HOLE DRAG.
DRILLED FROM 3379 - 3390 M.",131,True,14
67,summary_planned_24h,"DRILLING 8 1/2"" HOLE.",62,True,14
68,operations,"Start
Start
time
time
End
End
time
time
End Depth
End Depth
mMD
mMD
Main - Sub Activity
Main - Sub Activity
State
State
Remark
Remark
00:00
02:00
2135
drilling -- trip
ok
CONTINUED TO TIH TO 2135 M.
02:00
03:00
2210
drilling -- drill
ok
FILLED DRILLSTRING. CIRCULATED AT 1985 LPM /196 BAR ; ORIENTED BIT TO 65 DEG. RIGHT & RIH THROUGH CASING WINDOW.
03:00
04:30
3057
drilling -- trip
ok
COMPLETED TIH TO TD-3057 M. WASHED LAST STAND TO BOTTOM - NO FILL.
04:30
06:00
3057
drilling -- circulating con
ditioning
ok
TOOK SCRS. INCREASE IN GAS TO 6,9 % - CORRECTED. COMPLETED CIRCULATING BOTTOMS UP PRIOR TO DRILLING. GAS DECREASED TO 0,5 %.
STARTED DRILLING 8 1/2"" HOLE AT 0546 HRS.
06:00
00:00
3369
drilling -- drill
ok
DRILLED 8 1/2"" HOLE FROM 3057 - 3369 M.",767,True,14
69,equipment_failure,,0,False,14
70,drilling_fluid,"Sample Time
16:30
22:00
Sample Point
Flowline
Flowline
Sample Depth mMD
3316
3356
Fluid Type
ULTIDRILL
ULTIDRILL
Fluid Density (g/cm3)
1.54
1.55
Funnel Visc (s)
56
54
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
34
34
Yield point (Pa)
11
10.5
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",569,True,14
71,summary_activities_24h,"DRILLED 8 1/2'' HOLE FROM 3390 - 3573 M. CIRCULATING AS REQUIRED TO
CLEAN HOLE",111,True,15
72,summary_planned_24h,DRILLING 8 1/2'' HOLE TO CORE POINT.,77,True,15
73,operations,"Start
Start
time
time
End
End
time
time
End
End
Depth
Depth
mMD
mMD
Main - Sub
Main - Sub
Activity
Activity
State
State
Remark
Remark
00:00
01:30
3379
drilling -- drill
ok
DRILLED 8 1/2"" HOLE FROM 3369 - 3379 M. HAD INCREASING AMOUNT OF CAVINGS IN RETURNS.
01:30
03:30
3379
drilling -- circulatin
g conditioning
ok
CIRCULATED UNTIL SHAKERS CLEANED-UP BECAUSE OF INCREASE IN HOLE DRAG. BOOSTED RISER & FLUSHED CHOKE/KILL LINES. FLOW RATE = 2500 LPM.
NOTE: EXCESSIVE AMOUNT OF CUTTINGS TO SURFACE; TOOK 3 BOTTOMS UP FOR SHAKERS TO CLEAN-UP.
03:30
06:00
3390
drilling -- drill
ok
DRILLED 8 1/2"" HOLE FROM 3379 - 3390 M.
06:00
17:00
3494
drilling -- drill
ok
DRILLED 8 1/2'' HOLE FROM 3390 - 3494 M.
17:00
18:00
3494
drilling -- circulatin
g conditioning
ok
CIRCULATED UNTIL SHAKERS CLEANED UP BECAUSE OF INCREASE IN TORQUE + DRAG AND INCREASE OF PRESENCE OF CASINGS. BOOSTED RISER.
18:00
00:00
3550
drilling -- drill
ok
DRILLED 8 1/2'' HOLE FROM 3494 - 3550 M.",970,True,15
74,equipment_failure,,0,False,15
75,drilling_fluid,"Sample Time
11:45
18:06
22:00
Sample Point
Flowline
Flowline
Flowline
Sample Depth mMD
3437
3494
3532
Fluid Type
ULTIDRILL
ULTIDRILL
ULTIDRILL
Fluid Density (g/cm3)
1.55
1.55
1.55
Funnel Visc (s)
54
54
55
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
32
31
32
Yield point (Pa)
10
10.5
10
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",613,True,15
76,summary_activities_24h,"DRILL TO 3632M. CIRC AND POOH AND CHANGE BHA. RIH TO SHOE AND ROUTINE
CUT DRILLING LINE.",121,True,16
77,summary_planned_24h,RIH AND CONTINUE DRILLING IN ORIENTED MODE TO CORE POINT.,98,True,16
78,operations,"Start
Start
time
time
End
End
time
time
End
End
Depth
Depth
mMD
mMD
Main - Sub
Main - Sub
Activity
Activity
State
State
Remark
Remark
00:00
00:30
3552
drilling -- drill
ok
DRILLED 8 1/2'' HOLE FROM 3550 - 3552 M.
00:30
02:00
3552
drilling -- circulating
conditioning
ok
CIRCULATED UNTIL SHAKERS CLEANED UP BECAUSE OF INCREASE IN DRAG + IN PREPARATION TO ORIENT. BOOSTED RISER. NOTE: EXCESSIVE AMOUNT
OF LARGE CASINGS TO SURFACE; TOOK 2.5 X BOTTOMS UP FOR SHAKERS TO CLEAN UP.
02:00
06:00
3573
drilling -- drill
ok
DRILLED 8 1/2'' HOLE FROM 3552 - 3573 M. UNABLE TO STEER DUE TO HANGING UP ON STABILIZERS AND FREQUENT STALLING PROBLEMS.
06:00
15:00
3632
drilling -- drill
ok
DRILLED 8 1/2"" HOLE FROM 3573M TO 3632M. UNABLE TO STEER TO ACHIVE TARGET.
15:00
17:30
3632
drilling -- circulating
conditioning
ok
CIRC HOLE CLEAN. DROP CARBIDE, EST HOLE SIZE 10,47 IN. CAVINGS RATE AT 100 L/HR AFTER CIRC 1,5 BTM UP. BOOSTED RISER.
17:30
00:00
0
drilling -- trip
ok
FLOW CHECK 10 MIN, OK. PUMP SLUG. POOH. WELL SLICK. FLOW CHECK INSIDE SHOE AND BEFORE BHA ENTERED BOP. L/DOWN 1 DC, 2 STABILIZERS AND
BIT.",1109,True,16
79,equipment_failure,,0,False,16
80,drilling_fluid,"Sample Time
00:24
08:00
22:30
Sample Point
Flowline
Flowline
Flowline
Sample Depth mMD
3532
3586
3632
Fluid Type
ULTIDRILL
ULTIDRILL
ULTIDRILL
Fluid Density (g/cm3)
1.55
1.55
1.55
Funnel Visc (s)
55
54
58
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
32
32
32
Yield point (Pa)
10
11
11
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",611,True,16
81,summary_activities_24h,"CONTINUE RIH TO BTM. DRILLED ORIENTED F/3632 - 3653M. MWD FAILED TO
COMMUNICATE TO SURFACE. POOH AND CHANGED MWD. RIH TO 3085M.",160,True,17
82,summary_planned_24h,"CONTINUE RIH TO BTM. ORIENT DRILL TO CORE POINT (EST 70M) CIRC AND
POOH FOR CORING.",124,True,17
83,operations,"Start time
Start time
End time
End time
End Depth mMD
End Depth mMD
Main - Sub Activity
Main - Sub Activity
State
State
Remark
Remark
00:00
03:30
1040
drilling -- trip
ok
MADE UP NEW BIT, SET AKO TO 1,5 DEGR TILT, UNLOAD MWD AND M/UP NEW JAR AND RIH TO 1040M.
03:30
04:00
1040
drilling -- trip
ok
FILL DRILL PIPE AND TEST MWD. FAIL TO GET SIGNALS FROM MWD. RE-BOOT MWD COMPUTER AND GOT SIGNALS OK.
04:00
05:30
2160
drilling -- trip
ok
CONTINUE RIH TO 2160M.
05:30
06:00
2160
drilling -- other
ok
SLIP AND CUT DRILLING LINE.
06:00
06:30
2160
drilling -- other
ok
CONTINUED TO SLIP AND CUT 33,5M DRILLING LINE.
06:30
07:00
2185
drilling -- trip
ok
ORIENTED TOOL FACE AND ENTERCSG WINDOW. P/UP 4-5 T DRAG OUTSIDE WINDOW
07:00
10:30
3632
drilling -- trip
ok
RIH TO 3612M. WASHED DOWN TO BTM AT 3632M.
10:30
14:30
3653
drilling -- drill
ok
DRILL 8 1/2"" HOLE IN ORIENTED MODE FROM 3632 TO 3653M. NO SIGNALS FROM MWD.
14:30
16:30
2653
interruption -- repair
fail
CIRC UNTIL SHAKERS CLEARED UP. BOOSTED RISER.
16:30
18:30
2700
interruption -- repair
fail
FLOW CHECK, OK. PUMP SLUG. POOH TO CHANGE MWD.
18:30
19:00
2700
interruption -- repair
fail
ATTEMPT TO GET COMMUNICATION WITH MWD WITHOUT SUCCESS.
19:00
21:00
1220
interruption -- repair
fail
PUMP SLUG. POOH. GOT 15 T DRAG AT 1220M.
21:00
21:30
1220
interruption -- repair
fail
CIRC 1,25 BTM UP AT 1220M. BOOST RISER. GOT FAIR AMOUNT OF LARGE SIZE TYPE CAVINGS OVER SHAKERS.
21:30
00:00
0
interruption -- repair
fail
FLOW CHECK, OK CONTINUE POOH AND L/DOWN MWD AND BIT. START RELOAD NEW MWD.",1549,True,17
84,equipment_failure,,0,False,17
85,drilling_fluid,"Sample Time
14:00
Sample Point
Flowline
Sample Depth mMD
3653
Fluid Type
ULTIDRILL
Fluid Density (g/cm3)
1.55
Funnel Visc (s)
57
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
35
Yield point (Pa)
11
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",523,True,17
86,summary_activities_24h,CONT RIH. ORIENT AND DRILL FOR COREPOINT.,74,True,18
87,summary_planned_24h,DRILL TO COREPOINT. CIRC HOLE AND POOH TO PICK UP COREBARREL.,102,True,18
88,operations,"Start time
Start time
End time
End time
End Depth mMD
End Depth mMD
Main - Sub Activity
Main - Sub Activity
State
State
Remark
Remark
00:00
00:30
0
interruption -- repair
fail
CONTINUE CHANGE MWD AND LOAD SAME. M/UP NEW BIT.
00:30
04:00
2160
interruption -- repair
fail
RIH TO CSG WINDOW AT 2160M. TESTED MWD OK AT 1000M.
04:00
04:30
2185
interruption -- repair
fail
FILL PIPE AND ORIENTED TOOL FACE AND ENTER INTO CSG WINDOW WITHOUT OBSTRUCTIONS.
04:30
06:00
3056
interruption -- repair
fail
CONTINUED RIH TO CURRENT DEPTH 3085M.
06:00
08:00
3653
interruption -- repair
fail
CONTINUED RIH TO 3640M. WASH TO BTM AT 3653M. NO FILL.
08:00
11:30
3673
drilling -- drill
ok
DRILLED 8 1/2"" HOLE FROM 3653 - 3673M. FLOW CHECK DRILLING BREAK AT FROM 3670M -
3673M.
11:30
12:30
3673
drilling -- circulating
conditioning
ok
CIRC FOR GEOLOGHICAL SAMPLES.
12:30
19:00
3724
drilling -- drill
ok
CONTINUED DRILLING FROM 3673M - 3724M. FLOW CHECK AT 3717M.
19:00
20:00
3724
drilling -- circulating
conditioning
ok
CIRC FOR GEOLOGHICAL SAMPLES.
20:00
00:00
3752
drilling -- drill
ok
CONTINUED DRILLING FROM 3724M - 3752M.",1118,True,18
89,equipment_failure,,0,False,18
90,drilling_fluid,"Sample Time
14:30
21:45
Sample Point
Flowline
Flowline
Sample Depth mMD
3701
3736
Fluid Type
ULTIDRILL
ULTIDRILL
Fluid Density (g/cm3)
1.58
1.56
Funnel Visc (s)
76
64
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
37
36
Yield point (Pa)
13.5
13
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",569,True,18
91,summary_activities_24h,"DRILL FOR CORE POINT, NEGATIVE RESULT. POOH, CHANGE BIT, FUNCTION TEST
BOP. CONTINUED RIH.",124,True,19
92,summary_planned_24h,"RIH TO 3823M. DRILL TO 3873M AND CIRC HOLE CLEAN. POOH AND R/UP FOR
LOGGING.",117,True,19
93,operations,"Start time
Start time
End time
End time
End Depth mMD
End Depth mMD
Main - Sub Activity
Main - Sub Activity
State
State
Remark
Remark
00:00
06:00
3783
drilling -- drill
ok
CONTINUED DRILLING F/3752 - 3783M. USED CONSTANT PARAMETERS TO SPOT DRILLING
BREAK.
06:00
08:30
3799
drilling -- drill
ok
DRILLED 8 1/2"" HOLE FROM 3783M - 3799M. DRILLING BREAK 3796 - 3799M.
08:30
10:00
3799
formation evaluation -- circulation sample
s
ok
CIRC FOR GEOLOGICAL SAMPLES. BOOSTED RISER.
10:00
12:30
3810
drilling -- drill
ok
CONTINUED DRILLING FROM 3799M - 3810M.
12:30
14:00
3810
formation evaluation -- circulation sample
s
ok
CIRC FOR GEOLOGICAL SAMPLES. BOOSTED RISER.
14:00
15:30
3820
drilling -- drill
ok
CONTINUED DRILLING FROM 3810M - 3820M.
15:30
16:00
3820
formation evaluation -- circulation sample
s
ok
CIRC FOR GEOLGICAL SAMPLE.
16:00
17:00
3823
drilling -- drill
ok
CONTINUED DRILLING FROM 3820M - 3823M.
17:00
18:30
3823
drilling -- circulating conditioning
ok
CIRC HOLE CLEAN. BOOSTED RISER.
18:30
00:00
978
drilling -- trip
ok
FLOW CHECK, OK. PUMP SLUG AND POOH. HOLE IN GOOD CONDITION.",1101,True,19
94,equipment_failure,,0,False,19
95,drilling_fluid,"Sample Time
14:00
Sample Point
Flowline
Sample Depth mMD
3803
Fluid Type
ULTIDRILL
Fluid Density (g/cm3)
1.55
Funnel Visc (s)
68
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
36
Yield point (Pa)
12
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",523,True,19
96,summary_activities_24h,"COMLETED BIT CHANGE TRIP AND DRILLED TO COREPOINT AT 3837M. CIRC WITH
POSITIVE HYDROCARBONS INDICATIONS. POOH AND PICKED UP CORING BHA. RIH.",173,True,20
97,summary_planned_24h,CUT CORE NO 1 AND RETRIEVE SAME.,73,True,20
98,operations,"Start time
Start time
End time
End time
End Depth mMD
End Depth mMD
Main - Sub Activity
Main - Sub Activity
State
State
Remark
Remark
00:00
01:30
0
drilling -- trip
ok
CONTINUED POOH TO SURFACE.
01:30
02:00
0
drilling -- trip
ok
CHANGED BIT. SET AKO TO 0,6 DEGR. FUNCTION TEST SHEAR RAM FROM YELLOW POD.
02:00
02:30
0
formation evaluation -- log
ok
DUMP MEMORY ON MWD.
02:30
03:30
340
drilling -- trip
ok
RIH TO GET BHA BELOW BOP.
03:30
04:00
340
drilling -- bop activities
ok
TEST BOP FUNCTIONS FROM YELLOW POD. ALL OK.
04:00
06:00
2004
drilling -- trip
ok
CONTINUED RIH TO CURRENT DEPTH 2004M. FILL PIPE, TESTED MWD AT 1000M .
06:00
09:30
3823
drilling -- trip
ok
CONTINUED RIH. BREAK CIRC AND WASH LAST STAND TO BTM. CIRC TO CLEAR STEEL DEBRIS OFF BTM.
09:30
12:00
3837
drilling -- drill
ok
DRILLED 8 1/2"" HOLE FROM 3823M - 3837M. MWD INDICATE SAND AT 3822M
12:00
14:00
3837
formation evaluation -- circulation sample
s
ok
CIRC FOR GEOLOGICAL SAMPLES.
14:00
20:30
0
drilling -- trip
ok
FLOW CHECK, OK. PUMP SLUG. POOH. FLOW CHECKED AT 2163M AND WITH BHA BELOW BOP.
20:30
21:00
0
drilling -- trip
ok
LAYED OUT BIT AND DOWNLOADED MWD.
21:00
23:30
0
formation evaluation -- trip
ok
MADE UP 27M COREBARREL AND PDC CORHEAD.
23:30
00:00
100
formation evaluation -- trip
ok
STARTED TO RIH WITH CORING BHA.",1312,True,20
99,equipment_failure,,0,False,20
100,drilling_fluid,"Sample Time
13:00
Sample Point
Flowline
Sample Depth mMD
3837
Fluid Type
ULTIDRILL
Fluid Density (g/cm3)
1.55
Funnel Visc (s)
64
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
37
Yield point (Pa)
11.5
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",525,True,20
101,summary_activities_24h,"COMPLETED REAMING TO TD. CUT CORE NO 1 (17 M). CURRENTLY POOH WITH
CORE.",105,True,21
102,summary_planned_24h,"CONTINUE POOH. EVALUATE CORE AND CUT CORE OR DRILL ADDITIONAL 50M TO
TD.",113,True,21
103,operations,"Start
Start
time
time
End
End
time
time
End
End
Depth
Depth
mMD
mMD
Main - Sub Activity
Main - Sub Activity
State
State
Remark
Remark
00:00
04:30
3212
formation evaluation -- trip
ok
CONT RIH WITH CORING BHA. FILL PIPE AT CSG WINDOW. RIH PASS WINDOW AND PULL BACK INTO CSG WITH COREBARREL, OK. CONT RIH TO 3212M.
WORK AWAY 15T OBSTRUCTION AT 3008M AND 3174M. DID NOT GET CORRECT AMOUNT OF MUD IN RETURNS.
04:30
05:00
3212
formation evaluation -- cor
e
ok
BREAK CIRC AND FILLED PIPE TOO EARLY. FLOAT VALVE NOT OPERATING CORRECT. CIRC 1 STRING CONTENT AND GOT 6.6% GASPEAK FROM 65M. FLO
W CHECK, OK.
05:00
06:00
3303
formation evaluation -- trip
ok
CONTINUE RIH. STOOD UP WITH 15T AT 3287M. REAMED OBSTRUCTION. CONT RIH AND STODD UP AT 3303M. CURRENTLY REAMING AWAY OBSTRUCTIO
N.
06:00
16:30
3820
formation evaluation -- trip
ok
WASH AND REAM TIGHT HOLE FROM 3303 - 3820M WITH COREBARREL BHA.
16:30
18:00
3820
formation evaluation -- cir
culating conditioning
ok
CIRCULATED BTMS UP AT 3820M.
18:00
20:00
3837
formation evaluation -- trip
ok
CONTINUED WASH AND REAM TIGHT HOLE FROM 3820M - 3837M.
20:00
20:30
3837
formation evaluation -- cir
culating conditioning
ok
TAG BTM AND SPACED OUT. DROP BALL AND SEATED SAME WITH 14 BAR OVER PRESSURE. TAKE SCR'S.
20:30
00:00
3849
formation evaluation -- cor
e
ok
START CORING FROM 3837-3849M. STALLED OUT ON BTM TWICE DURING FIRST 2M CORING. PULLED OFF BTM AND RE-STARTED.",1425,True,21
104,equipment_failure,,0,False,21
105,drilling_fluid,"Sample Time
14:00
22:45
Sample Point
Flowline
Flowline
Sample Depth mMD
3838
3845
Fluid Type
ULTIDRILL
ULTIDRILL
Fluid Density (g/cm3)
1.55
1.55
Funnel Visc (s)
63
59
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
37
36
Yield point (Pa)
11.5
9.5
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",570,True,21
106,summary_activities_24h,"POOH AND LAID DOWN CORE NO 1, 95 % RECOVERY. MADE UP COREBARREL AND
RIH AND CUT CORE NO 2, 3854 - 3881M. START TO POOH.",152,True,22
107,summary_planned_24h,RETRIEVE CORE NO 2 AND EVALUATE. CONTINUE CORING OR DRILL 70M RAT HOLE,111,True,22
108,operations,"Start
Start
time
time
End
End
time
time
End Depth
End Depth
mMD
mMD
Main - Sub Activity
Main - Sub Activity
State
State
Remark
Remark
00:00
01:30
3854
formation evaluation -- core
ok
CONTINUED CUT CORE FROM 3849 - 3854M. CORE JAMMED, TORQUE DROPPED OFF AND PRESSURE DEGREASED. ATTEMPT TO RESTART
CORING, NOT ABLE TO OBTAIN TORQUE ON BTM.
01:30
06:00
1244
formation evaluation -- trip
ok
FLOW CHECK, OK. PUMP SLUG AND POOH. HAD 15T OVER PULL AT 3278 AND 3269M. FLOW CHECKED INSIDE CSG WINDOW, OK. CONT PO
H. CURRENT DEPTH AT REPORT TIME, 1244M.
06:00
08:30
0
formation evaluation -- trip
ok
CONTINUED POOH TO SURFACE. PULLED LAST 400M WITH RESTRICTED SPEED, 6 MIN/STAND. FLOW CHECKED BEFORE PULLED BHA.
08:30
09:30
0
formation evaluation -- trip
ok
RETRIEVED CORE NO 1, 95 % RECOVERY.
09:30
13:00
0
formation evaluation -- trip
ok
BREAK CH AND CHANGED ALL STABS FROM 8 15/16"" TO 8 3/8"" ON CORE BARREL MADE UP CORE HEAD.
13:00
18:00
2161
formation evaluation -- trip
ok
RIH TO CSG WINDOW AT 2161M. FILL STRING EACH 1000M.
18:00
19:00
2161
drilling -- other
ok
SLIP AND CUT 29,3M DRILLING LINE.
19:00
22:00
3830
formation evaluation -- trip
ok
CONTINUED RIH TO 3830M. BREAK CIRC.
22:00
22:30
3854
formation evaluation -- trip
ok
REAM TO BTM 3854M. 2M HARD FILL. TAG BTM 3 TIMES AND SPACED OUT STRING
22:30
23:00
3854
formation evaluation -- circulating
conditioning
ok
DROP BALL AND SEATED SAME IN COREBARREL WITH 17 BAR PRESS INCREASE. TAKE SCR'S.
23:00
00:00
3858
formation evaluation -- core
ok
START CUT CORE NO 2 FROM 3854 - 3858M.",1544,True,22
109,equipment_failure,,0,False,22
110,drilling_fluid,"Sample Time
21:30
Sample Point
Flowline
Sample Depth mMD
3854
Fluid Type
ULTIDRILL
Fluid Density (g/cm3)
1.55
Funnel Visc (s)
60
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
37
Yield point (Pa)
9.5
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",524,True,22
111,summary_activities_24h,"RETRIVED CORE NO 2, 100 % RECOVERY. RIH AND CUT CORE NO 3. CIRC DOWN
GAS LEVEL AND POH TO CURRENT DEPTH 1412M.",143,True,23
112,summary_planned_24h,"RETRIEVE CORE NO 3. RIH AND CUT CORE NO 4. CIRC OUT GAS AND POOH WITH
COREBARREL.",122,True,23
